hash,Suspicious_Scheduled_Task_Creation_Via_Masqueraded_XML_File,accesses_public_folder,accesses_recyclebin,anomalous_deletefile,antianalysis_tls_section,antiav_avast_libs,antiav_bullguard_libs,antiav_detectfile,antidebug_devices,antidebug_guardpages,antidebug_ntsetinformationthread,antidebug_setunhandledexceptionfilter,antidebug_windows,antisandbox_mouse_hook,antisandbox_restart,antisandbox_sboxie_libs,antisandbox_sleep,antisandbox_sunbelt_libs,antisandbox_suspend,antisandbox_unhook,antivm_checks_available_memory,antivm_display,antivm_generic_bios,antivm_generic_disk,antivm_generic_diskreg,antivm_generic_system,antivm_network_adapters,antivm_vbox_devices,antivm_vbox_keys,antivm_vmware_keys,api_spamming,asyncrat_mutex,bcdedit_command,binary_yara,clears_logs,cmdline_http_link,cmdline_long_string,cmdline_obfuscation,cmdline_process_discovery,cmdline_terminate,contains_pe_overlay,creates_suspended_process,createtoolhelp32snapshot_module_enumeration,credential_access_via_windows_credential_history,cryptopool_domains,dead_connect,deletes_executed_files,deletes_self,deletes_shadow_copies,detect_virtualization_via_recent_files,dll_load_uncommon_file_types,dotnet_code_compile,dotnet_csc_build,dropper,dynamic_function_loading,encrypt_pcinfo,encrypted_ioc,enumerates_physical_drives,enumerates_running_processes,explorer_http,generates_crypto_key,http_request,infostealer_bitcoin,infostealer_browser,infostealer_cookies,infostealer_ftp,infostealer_im,infostealer_keylog,infostealer_mail,injection_createremotethread,injection_runpe,injection_rwx,injection_write_exe_process,injection_write_process,ipc_namedpipe,language_check_registry,legitimate_domain_abuse,long_commandline,masquerade_process_name,mass_data_encryption,modify_desktop_wallpaper,modify_hostfile,modify_uac_prompt,mouse_movement_detect,multiple_useragents,neshta_files,neshta_mutexes,network_anomaly,network_bind,network_cnc_https_pastesite,network_cnc_https_socialmedia,network_dns_tunneling_request,network_fake_useragent,packer_entropy,packer_mpress,packer_themida,packer_unknown_pe_section_name,packer_vmprotect,pe_compile_timestomping,persistence_ads,persistence_autorun,persistence_autorun_tasks,physical_drive_access,polymorphic,potential_protocol_tunneling_via_legit_utilities,powershell_command_suspicious,powershell_renamed,process_creation_suspicious_location,process_interest,process_needed,procmem_yara,queries_computer_name,queries_keyboard_layout,queries_locale_api,queries_user_name,ransomware_extensions_known,ransomware_file_modifications,ransomware_files,reads_memory_remote_process,reads_password_database,reads_self,recon_beacon,recon_fingerprint,recon_systeminfo,registry_credential_store_access,removes_zoneid_ads,resumethread_remote_process,script_created_process,script_network_activity,script_tool_executed,spoofs_procname,spooler_svc_start,spreading_autoruninf,static_pe_anomaly,static_pe_pdbpath,stealth_file,stealth_timeout,stealth_window,suspicious_command_tools,suspicious_communication_trusted_site,suspicious_iocontrol_codes,suspicious_ping_use,terminates_remote_process,uiautomationcore_load,uses_remote_desktop_session,uses_windows_utilities,uses_windows_utilities_curl,uses_windows_utilities_to_create_scheduled_task,virus,warzonerat_files,windows_defender_powershell,wmic_command_suspicious
f5d002bfe80b48386a6c99c41528931b7f5df736cd34094463c3f85dde0180bf,0,0.23049248,0,0.3339844,0,0,0,0,0,0.120307458,0,0.079964812,0,0,0,0,0,0,0,0,0.118520749,0,0,0,0,0,0.295204244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.413418414,0,0,0,0,0,0.17638199,0,0,0,0,0,0,0,0,0,0.084017279,0,0,0,0.082833811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127115201,0,0,0,0.220322144,0,0,0,0,0,0,0,0,0,0,0.134707083,0.119026319,0.09682703,0.141837451,0.394438133,0,0,0,0,0.165780716,0,0,0,0,0,0,0,0,0,0,0,0.413418414,0,0.129748763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f4e6a61d2e8cd7651788e61c8b5c9fb36df48373adec1b1e875ff10adca28b90,0,0,0,0,0,0,0,0,0,0.17232628,0,0.114540186,0,0,0,0,0,0,0,0,0.169767029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202653245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252646451,0,0,0,0.417735798,0,0,0.391800502,0,0,0.120344869,0.235271999,0.184998448,0,0.118649689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153564521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148247286,0.192952048,0.170491199,0,0.203165462,0,0,0,0.19203453,0,0,0,0,0,0,0,0.169407015,0,0,0,0,0,0,0,0.185849838,0,0,0,0,0,0,0,0.352230828,0,0,0,0,0,0,0,0,0
a0c962a5903fb5b1e5cafe514b25a9dbc081d8dc768fe9c0b226c16cba635d20,0,0,0,0,0,0.286704867,0,0,0,0,0,0.099466589,0,0,0,0.277038776,0.236961168,0,0,0,0,0,0,0,0.283354731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256922331,0,0,0,0,0,0,0,0,0,0,0.255741491,0.285012705,0,0,0,0,0,0,0,0,0,0,0,0.10450737,0,0,0,0,0,0,0,0,0,0,0,0.215717191,0,0,0,0,0,0,0,0,0,0.133355285,0,0,0.158115991,0,0,0,0,0,0,0,0,0,0,0,0.269771471,0.283354731,0.128737803,0.167559377,0.148054396,0.120441156,0.176428695,0,0,0,0,0,0,0,0,0,0,0.274054195,0,0,0,0,0,0,0,0,0.161391824,0,0.124130178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fef984d0cfaacd9e1685f796788009e017649a9485e7927a61968007f6e05bcd,0,0,0,0,0,0,0,0,0,0,0,0.226423703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.734327372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234547394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293056094,0,0.33702799,0.274169777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282567391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f0de5714ce83c1b278f1426a198450e9ee1a94fdaefd77d502ec9c010cc43450,0.335767063,0,0,0,0,0,0,0,0,0.123270538,0,0.081934284,0,0,0,0,0,0,0,0,0.121439823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144964393,0,0,0,0,0.208759267,0,0,0,0.265725657,0,0,0,0,0,0,0,0,0,0,0.180726143,0.357295025,0,0,0,0,0.302474896,0,0,0,0.08608656,0.168297638,0.132335348,0,0.084873944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109849647,0,0,0,0,0,0,0.225748509,0,0,0,0,0,0,0,0,0,0.106046058,0.138024814,0.121957845,0.099211805,0.145330798,0,0,0,0.137368483,0,0.169863767,0,0,0,0,0,0.121182293,0,0,0,0,0,0,0,0,0,0,0.204220547,0,0,0,0,0.251962054,0,0,0,0,0.31043721,0,0,0,0
2d22f914168c080b550e8145a06d00b826aaa8ae47abc1af5590084a68793af6,0,0,0,0,0,0,0,0,0,0.149254097,0,0.099204787,0,0,0,0,0.236337473,0,0,0,0.147037496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205031496,0.175520687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218820472,0,0,0.238219186,0.361806564,0,0.366232015,0.339343657,0,0,0.104232301,0.203772227,0.160229631,0,0.102764084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133004286,0,0,0,0,0.232699056,0,0,0,0,0,0,0,0,0,0,0,0.128398958,0.167118351,0.147664709,0,0.175964325,0,0,0,0.166323676,0,0,0,0,0,0,0,0.146725682,0,0,0,0,0,0,0,0.160967032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3ffdaa1515622897c84111ab4180de09aadd03674935555270a2789625f7e513,0,0,0,0,0,0,0,0,0,0.298943246,0,0.198698741,0,0,0,0,0,0,0,0,0.294503582,0,0,0,0,0,0,0,0,0,0,0,0,0.466076392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43827877,0,0,0,0,0,0,0,0,0,0.208768422,0,0,0,0.205827708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257172178,0.334723825,0,0,0,0,0,0,0.333132158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9e9519db3a55dd28cc85ddb8e02990758fa23d0f387e006de073e30277bce862,0,0,0,0,0,0,0,0,0,0.255686355,0,0.169947164,0,0,0,0,0,0,0,0,0.251889108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37486012,0,0,0,0,0,0,0,0,0,0.178559769,0,0,0,0.176044574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227848896,0,0,0.270154677,0,0.398635445,0,0,0,0,0,0,0,0,0,0,0,0,0.286289508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.522616843,0,0,0,0,0,0,0,0,0
2b396ae1fa95ef655bb7b0eb45532a857d882bb601adeb8fb1b5d43dcff9ec31,0,0,0,0,0,0.290357405,0,0,0,0,0,0.100733765,0,0,0,0.28056817,0.239979986,0,0,0,0,0,0,0,0.286964589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260195448,0,0,0,0,0,0,0,0,0,0,0.258999565,0.288643686,0,0,0,0,0,0,0,0,0,0,0,0.105838764,0,0,0,0,0,0,0,0,0,0,0,0.218465367,0,0,0,0,0,0,0,0,0,0.135054193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273208282,0.286964589,0.130377886,0.169694035,0.149940567,0.121975542,0.178676346,0,0,0,0,0,0,0,0,0,0,0.277545567,0,0,0,0,0,0,0,0,0.16344791,0,0.125711561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2da3696e82b2a874191a6f4e3bfd26d4b7e5aa5d187c5afdebbe52263dccd5ae,0,0,0,0,0,0,0,0,0,0,0,0.204646397,0,0,0,0,0.487533049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.480027473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.451397784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32531394,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264870122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332053765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f52e1ebc1a294f9f4413a4069dd27f6926e4c64e4a0fdb21957beb3f8ec12271,0,0,0,0,0,0,0,0,0,0.229955268,0,0.152844471,0,0,0,0,0,0,0,0,0.226540158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270424113,0,0,0,0.340655445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.504108728,0.160590343,0.313951161,0.246865236,0,0.158328266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358518626,0,0,0,0,0,0,0,0,0,0,0,0.197823828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226059748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9b43fa2ed0b5bcaf69d80ebf5288e5e35d1f03917b01f092028fe7f32442a3d7,0,0,0,0,0,0,0,0,0,0.136169206,0,0.090507647,0,0,0,0,0,0,0,0,0.134146931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160133043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217334855,0,0,0,0,0.334124984,0,0.095094406,0.18590781,0.146182531,0,0.093754905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121343993,0,0,0,0,0,0,0.249370172,0,0,0,0,0,0,0,0,0,0.117142407,0,0,0.109593038,0,0,0,0,0.151742319,0,0.187637814,0,0,0,0.404652809,0.249370172,0.133862454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209902466,0,0,0,0.498203089,0,0
3a550e32589fda38ebeca5616292a6d6e42842958a43376cd9f01ae6f7d135ee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36837302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35221969,0,0.340713561,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33385317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275255422,0,0.176536456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228485522,0,0,0.270909509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206358979,0,0,0,0,0,0,0,0,0,0,0,0,0.252057246,0,0,0,0,0,0,0.358916676,0,0,0.212679599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3c750d7eaa45aea07cd60993c0652ff9fe04b0fee8932e117945191a3fd76914,0,0,0,0,0,0,0,0,0,0,0,0.117602204,0,0,0,0,0,0,0,0.361647063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299637086,0,0,0,0,0,0,0.378321707,0,0,0,0,0.302370509,0,0,0.259400484,0,0.501405457,0.282396668,0,0,0,0,0,0,0,0,0,0,0.121821568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157669783,0,0,0.186945077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190818188,0,0.146762674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431d19c662ae3489b13f1e0949efa24cb39916a398599b0b127af0b46ca984c8,0,0,0,0,0,0,0,0,0,0,0,0.166304373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174732368,0,0,0,0.172271087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222964991,0,0,0.264363954,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215244735,0,0,0.201373056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269841023,0,0.207540961,0.414512321,0.518833347,0,0,0,0,0,0,0.38568783,0,0,0,0,0,0
2b5776c5c81b695863b32f58d2a78d4ba17267684770632edaf69546397ae946,0,0,0,0,0,0,0,0,0,0.142952123,0,0.095016052,0,0,0,0,0,0,0,0,0.140829114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168109656,0,0,0,0,0,0,0,0,0.30815187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346529961,0,0,0.325015508,0,0,0.099831288,0.195168327,0.153464236,0,0.098425063,0,0,0,0,0,0.468680574,0,0,0,0,0,0,0,0,0,0,0,0.12738843,0,0,0,0,0,0,0.261791902,0,0,0,0,0,0,0,0,0,0.122977553,0.160062092,0.141429844,0.115052132,0.168534562,0,0,0,0.159300971,0,0,0,0,0,0,0.261791902,0.140530466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2bfa0884b172c9eaff7358741c164f571f0565389ab9cf99a8e0b90ae8ad914d,0,0,0,0,0,0.295109855,0,0,0,0,0,0.102382534,0,0,0,0.285160394,0,0,0,0,0,0,0,0,0.291661507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264454219,0,0,0,0,0,0,0,0,0,0,0.263238762,0.293368086,0,0,0,0,0,0,0,0,0,0,0,0.107571089,0,0,0,0,0,0,0,0,0,0,0,0.222041117,0,0,0,0,0,0,0,0,0,0.137264704,0,0,0.162751291,0,0,0,0,0,0,0,0,0,0,0,0.277680043,0.291661507,0.132511857,0.172471517,0.152394732,0.123971987,0.181600847,0,0,0,0,0,0,0,0,0,0,0.282088318,0,0,0,0,0,0,0,0,0.166123158,0,0.127769156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2d0bd38ea59864cdcd710759abea3f670449eb4505b54c8a8d22128691deefc1,0,0,0,0,0,0.289288708,0,0,0,0,0,0.100363002,0,0,0,0.279535504,0.239096709,0,0,0,0,0,0,0,0.28590838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259237766,0,0,0,0,0,0,0,0,0,0,0.258046284,0.287581296,0,0,0,0,0,0,0,0,0,0,0,0.105449211,0,0,0,0,0,0,0,0,0,0,0,0.217661278,0,0,0,0,0,0,0,0,0,0,0,0,0.159540964,0,0,0,0,0,0,0,0,0,0,0,0.272202705,0.28590838,0.129898014,0.169069455,0.149388692,0.121526596,0.178018705,0,0,0,0,0,0,0,0,0,0,0.276524026,0,0,0,0,0,0,0,0,0.162846319,0,0.125248864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2d7c79940727d8309cafe7c58204386db4d08c42623087e1acc36d7b8fa670e2,0,0,0,0,0,0,0,0,0,0,0.228199882,0,0.283133556,0,0,0,0,0,0,0,0,0,0.295935733,0.312112019,0,0,0,0,0.343607396,0,0,0,0,0.175285189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368606683,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078515052,0,0,0,0.077409089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100188123,0,0.411343247,0.118790525,0,0,0,0,0,0.32587012,0,0,0,0,0,0.202675861,0,0,0,0.111231377,0.090485902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157380597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2d7def3cae44ef0e08b5f203a9c430c0dbbcf0098ceb2999e8c0f4b0d98c3b5f,0,0,0,0,0,0.268464474,0,0,0,0,0,0.093138445,0,0,0,0.259413347,0.221885509,0,0,0,0,0,0,0,0.265327476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164787651,0,0,0,0.207584339,0.237306201,0,0,0,0,0,0,0,0,0,0,0,0.239471013,0.266879969,0,0,0,0,0,0,0,0,0,0,0,0.097858528,0.191311617,0.150431638,0,0,0,0,0,0,0,0,0,0.201993091,0,0,0,0,0,0,0,0,0,0,0,0,0.148056525,0,0,0,0,0,0,0,0,0,0,0,0.252608394,0.265327476,0.120547401,0.156899115,0.138635057,0.112778593,0.16520416,0,0,0,0.156153034,0,0,0,0,0,0,0.256618648,0,0,0,0,0,0,0,0,0.151123947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2f7c9af7476a81cb3a868a6fa8015f558f3fbd008e154ab9fb5dfe06c3af3ade,0,0,0,0,0,0,0,0,0,0.160805154,0,0.106882434,0,0,0,0,0.254628078,0,0,0,0.158417006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189104566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235755402,0,0,0,0.389807459,0,0.394575405,0.365606105,0,0,0.112299036,0.219542545,0.172630106,0,0.110717191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14329774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138335997,0.180051957,0.15909276,0.129420784,0.189582537,0,0,0,0.17919578,0,0,0,0,0,0,0,0.158081061,0,0,0,0,0,0,0,0.173424575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2fe7b81253f7726822e0f6ff1a3bacea73ca2356ca4dcb460493586629961ad0,0,0,0,0,0.573491029,0,0,0,0,0,0,0.191636597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427114241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42270148,0,0,0.460174507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248031773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0b94a7d15b14faeeb09254c70908120f5e5d1047859b3a063fec4e96cb50c657,0,0,0,0,0,0,0,0,0,0.21616942,0,0.143681425,0,0,0,0,0,0,0,0,0.212959047,0,0,0,0,0.310572331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287252864,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281468923,0,0,0,0,0.316924597,0,0,0,0,0,0,0,0,0,0.150962932,0,0,0,0.148836466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337025389,0,0,0,0,0,0,0,0,0,0,0,0,0.242042783,0,0.173979596,0,0,0,0,0.24089183,0,0,0,0,0,0,0,0.212507437,0,0,0,0,0,0,0.302599764,0.233133634,0,0.17930846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0b919795439bfca71282fc1c6991ed0df9fbcf742a5472762d7607ff4e6c929a,0,0,0,0,0,0,0,0,0,0,0,0.365517053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384040775,0,0,0,0.378631173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.473082096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.593078184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0d1a8fa865a99957b63339c67aa5aabc66e0001bdb4bd5f0c727f40dff2ea576,0,0.25890167,0,0,0,0,0,0,0,0.13513587,0.274289508,0.089820819,0,0,0,0,0,0,0,0,0.133128941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284457275,0,0.158917854,0.179572881,0,0,0,0,0,0,0,0,0,0,0.288950074,0.320165564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094372771,0,0,0,0.093043435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12042316,0,0,0.142782697,0,0,0,0.247477797,0,0,0,0,0,0,0.291302921,0,0,0.116253458,0.15131031,0.133696825,0.108761378,0.159319527,0,0,0,0.150590805,0,0.186213902,0,0,0,0,0,0,0,0,0,0,0,0,0.189166822,0,0,0.112092657,0.223877674,0,0,0,0,0,0,0,0.208309596,0,0,0,0,0,0
af56dead22b6e7c4b7da2ba58d1fd896a71fe52cd96a958abb856a2ae7bc17f7,0,0,0,0,0,0,0,0,0,0,0,0.175312126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310175604,0,0,0,0.39073072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386693859,0,0,0.420974764,0,0,0,0,0,0,0,0,0,0,0.181602022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226903306,0,0.260949241,0.212280278,0,0,0,0,0,0,0,0,0,0,0,0,0.259289818,0,0,0,0,0,0,0,0.284456761,0,0.218782263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0dc042f00f5f3740477d5f1167f160f9f1744dd191784ba2dac06f10a8139551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36837302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35221969,0,0.340713561,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33385317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275255422,0,0.176536456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228485522,0,0,0.270909509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206358979,0,0,0,0,0,0,0,0,0,0,0,0,0.252057246,0,0,0,0,0,0,0.358916676,0,0,0.212679599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0e4886f231c7c1418fc0231131283c030d6afc8098bab28204b322bf642bda7c,0,0,0,0,0,0.286704867,0,0,0,0,0,0.099466589,0,0,0,0.277038776,0.236961168,0,0,0,0,0,0,0,0.283354731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256922331,0,0,0,0,0,0,0,0,0,0,0.255741491,0.285012705,0,0,0,0,0,0,0,0,0,0,0,0.10450737,0,0,0,0,0,0,0,0,0,0,0,0.215717191,0,0,0,0,0,0,0,0,0,0.133355285,0,0,0.158115991,0,0,0,0,0,0,0,0,0,0,0,0.269771471,0.283354731,0.128737803,0.167559377,0.148054396,0.120441156,0.176428695,0,0,0,0,0,0,0,0,0,0,0.274054195,0,0,0,0,0,0,0,0,0.161391824,0,0.124130178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25114e6e448a0ccb8edd598018fc9bdaf2649d66f199577f0d781e7683660717,0,0,0,0,0,0,0,0,0,0.177974873,0,0.118294639,0,0,0,0,0,0,0,0,0.175331734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244485447,0.209295911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431428542,0,0.436705577,0.404643126,0,0,0.12428959,0,0,0,0.122538846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153106607,0.199276723,0,0.143239486,0.209824917,0,0,0,0.198329129,0,0.245244995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147626803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1af648b66de630a3356319ff862160ffd6af17ede24c6f3645f86d6bfd490168,0,0,0,0,0,0,0,0,0,0,0.430422447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291306837,0.249378155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.464876092,0.148092281,0,0.227652765,0,0.146006251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.457120351,0,0,0,0,0.209800641,0.170671269,0,0,0,0,0,0,0,0,0,0,0,0,0.208466481,0,0,0,0,0,0,0,0,0,0.175898802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
